"Type.de.Mission";"Mission";"COD_PGM";"Programme";"Identifiant.Objectif";"Numéro.Objectif";"Objectif";"Identifiant.Indicateur";"Numéro.indicateur";"Indicateur";"type.indicateur";"Stratégique.au.niveau.mission.";"Indicateur.transversal.si.X";"Identifiant.sous.indicateur";"Sous.indicateur";"SSI.Nouveau..";"SSI.modifié.";"PAP.seulement...Sous.indicateur.Documenté..";"Unité";"Réalisation.2011";"Réalisation.2012";"Prévision.2013.PAP.2013";"Prévision.2013.PAP.2014";"Réalisation.2013";"Année.cible";"Valeur.cible";"Code.Ministère";"Ministère"
"Budget général";"Sécurité civile";"P161";"Intervention des services opérationnels";"11332";"P161.5";"Faire évoluer la cartographie des centres en fonction de la capacité opérationnelle du service du déminage pour faire face à la menace terroriste";"12609";"P161.5.1";"Interventions sur objets suspects hors délais (Improvised explosive devices disposal ou IEDD)";"Usager";"";"";"19749";"Interventions sur objets suspects hors délais des équipes non prépositionnées";"";"";"SSI Documenté";"%";"1,5";"1";"5";"";"0,5";"2015";"5";"MIN09";"Intérieur"
"Budget général";"Sécurité civile";"P161";"Intervention des services opérationnels";"11333";"P161.6";"Obtenir une capacité opérationnelle maximale des moyens nationaux";"12610";"P161.6.1";"Capacité opérationnelle des moyens nationaux";"Citoyen";"Stratégique mission";"";"19746";"Capacité opérationnelle des moyens nationaux";"";"";"SSI Documenté";"notation sur 20";"13,25";"13,3";"14";"14";"14,1";"2015";"15";"MIN09";"Intérieur"
"Budget général";"Sécurité civile";"P161";"Intervention des services opérationnels";"11333";"P161.6";"Obtenir une capacité opérationnelle maximale des moyens nationaux";"12610";"P161.6.1";"Capacité opérationnelle des moyens nationaux";"Citoyen";"Stratégique mission";"";"19747";"Capacité opérationnelle des avions de la Sécurité Civile";"";"";"SSI Documenté";"notation sur 20";"13";"13,2";"15";"14";"17";"2015";"15";"MIN09";"Intérieur"
"Budget général";"Sécurité civile";"P161";"Intervention des services opérationnels";"11333";"P161.6";"Obtenir une capacité opérationnelle maximale des moyens nationaux";"12610";"P161.6.1";"Capacité opérationnelle des moyens nationaux";"Citoyen";"Stratégique mission";"";"19748";"Capacité opérationnelle des hélicoptères de la Sécurité Civile";"";"";"SSI Documenté";"notation sur 20";"14";"15";"15";"15";"16";"2015";"16";"MIN09";"Intérieur"
"Budget général";"Sécurité civile";"P161";"Intervention des services opérationnels";"11333";"P161.6";"Obtenir une capacité opérationnelle maximale des moyens nationaux";"12610";"P161.6.1";"Capacité opérationnelle des moyens nationaux";"Citoyen";"Stratégique mission";"";"19750";"Capacité opérationnelle des Unités d'Instruction et d'Intervention de la Sécurité Civile (UIISC)";"";"";"SSI Documenté";"notation sur 20";"12,75";"14,3";"14";"14";"12,5";"2015";"15";"MIN09";"Intérieur"
"Budget général";"Sécurité civile";"P161";"Intervention des services opérationnels";"11333";"P161.6";"Obtenir une capacité opérationnelle maximale des moyens nationaux";"12610";"P161.6.1";"Capacité opérationnelle des moyens nationaux";"Citoyen";"Stratégique mission";"";"19751";"Capacité opérationnelle du service du déminage";"";"";"SSI Documenté";"notation sur 20";"nd";"10,8";"13";"13";"12,1";"2015";"15";"MIN09";"Intérieur"
"Budget général";"Sécurité civile";"P161";"Intervention des services opérationnels";"11333";"P161.6";"Obtenir une capacité opérationnelle maximale des moyens nationaux";"12610";"P161.6.1";"Capacité opérationnelle des moyens nationaux";"Citoyen";"Stratégique mission";"";"20842";"Capacité opérationnelle des établissements de soutien opérationnel et logistique";"(nouveau)";"";"SSI Documenté";"notation sur 20";"nd";"nd";"13";"13";"13";"2015";"14";"MIN09";"Intérieur"
"Budget général";"Sécurité civile";"P161";"Intervention des services opérationnels";"11333";"P161.6";"Obtenir une capacité opérationnelle maximale des moyens nationaux";"12980";"P161.6.2";"Taux de renouvellement de la réserve nationale";"Citoyen";"";"";"20674";"Taux de renouvellement de la réserve nationale";"(nouveau)";"";"SSI Documenté";"%";"5,7";"nd";"9";"9";"8,63";"2015";"10";"MIN09";"Intérieur"
"Budget général";"Sécurité civile";"P128";"Coordination des moyens de secours";"2667";"P128.1";"Optimiser la coordination de la mise en oeuvre des opérations de maîtrise des feux de forêts";"2839";"P128.1.1";"Indices de mobilisation des colonnes de renforts prévisionnelles et curatives pendant la campagne ""saison feux""";"Citoyen";"";"";"3805";"Colonnes prévisionnelles";"";"";"SSI Documenté";"ratio";"0";"0,03";"0,15";"";"0";"2015";"0,15";"MIN09";"Intérieur"
"Budget général";"Sécurité civile";"P128";"Coordination des moyens de secours";"2667";"P128.1";"Optimiser la coordination de la mise en oeuvre des opérations de maîtrise des feux de forêts";"2839";"P128.1.1";"Indices de mobilisation des colonnes de renforts prévisionnelles et curatives pendant la campagne ""saison feux""";"Citoyen";"";"";"3806";"Colonnes curatives";"";"";"SSI Documenté";"ratio";"0,1";"0,13";"0,08";"";"0,04";"2015";"0,05";"MIN09";"Intérieur"
"Budget général";"Sécurité civile";"P128";"Coordination des moyens de secours";"2667";"P128.1";"Optimiser la coordination de la mise en oeuvre des opérations de maîtrise des feux de forêts";"4446";"P128.1.2";"Efficacité du dispositif de protection des forêts pendant la campagne ""saison feux""";"Citoyen";"Stratégique mission";"";"8238";"Nombre d'hectares brûlés en fonction de l'intensité de l'aléa climatique pendant la campagne ""saison feux""";"";"";"SSI Documenté";"ratio";"12";"7,6";"20";"20";"17,6";"2015";"10";"MIN09";"Intérieur"
"Budget général";"Sécurité civile";"P128";"Coordination des moyens de secours";"2667";"P128.1";"Optimiser la coordination de la mise en oeuvre des opérations de maîtrise des feux de forêts";"4446";"P128.1.2";"Efficacité du dispositif de protection des forêts pendant la campagne ""saison feux""";"Citoyen";"Stratégique mission";"";"15909";"Pourcentage des incendies ne dépassant pas 5 hectares";"";"";"SSI Documenté";"%";"95%";"94%";"90%";"93%";"96%";"2015";"96%";"MIN09";"Intérieur"
"Budget général";"Sécurité civile";"P128";"Coordination des moyens de secours";"10041";"P128.2";"Harmoniser les moyens des services départementaux d'incendie et de secours";"12563";"P128.2.1";"Part de l'activité de l'ENSOSP destinée aux formations initiales et continues";"Citoyen";"";"";"19733";"Nombre de journées de stage formation initiale (FI) / formation d'adaptation à l'emploi (FAE) par rapport au budget de fonctionnement";"";"";"SSI Documenté";"ratio";"ND";"0,58";"0,45";"";"0,54";"2015";"0,45";"MIN09";"Intérieur"
"Budget général";"Sécurité civile";"P128";"Coordination des moyens de secours";"10041";"P128.2";"Harmoniser les moyens des services départementaux d'incendie et de secours";"12563";"P128.2.1";"Part de l'activité de l'ENSOSP destinée aux formations initiales et continues";"Citoyen";"";"";"19734";"Heures de formation consacrées au volontariat FI / FAE sur heures totales de FI et FAE";"";"";"SSI Documenté";"%";"ND";"10%";"15%";"";"12,30%";"2015";"17,50%";"MIN09";"Intérieur"
"Budget général";"Sécurité civile";"P128";"Coordination des moyens de secours";"10041";"P128.2";"Harmoniser les moyens des services départementaux d'incendie et de secours";"4448";"P128.2.2";"Taux d'adhésion des SDIS à l'infrastructure complémentaire Acropole-Antarès";"Citoyen";"Stratégique mission";"";"8057";"Taux d'adhésion des SDIS à l'infrastructure complémentaire Acropole-Antarès";"";"(libellé modifié)";"SSI Documenté";"%";"65,6";"70";"75";"75";"79";"2015";"90";"MIN09";"Intérieur"
"Budget général";"Solidarité, insertion et égalité des chances";"P304";"Lutte contre la pauvreté : revenu de solidarité active et expérimentations sociales";"10393";"P304.1";"Améliorer l'accès à l'emploi et l'autonomie financière des bénéficiaires du RSA";"11929";"P304.1.1";"Part des foyers allocataires du RSA sans emploi dont au moins un des membres reprend une activité";"Citoyen";"Stratégique mission";"";"16080";"Part des foyers allocataires du RSA sans emploi dont au moins un des membres reprend une activité";"";"";"SSI Documenté";"%";"7,3";"7,1";"7,3";"7,3";"6,8";"2015";"8";"MIN56";"Affaires sociales et santé"
"Budget général";"Solidarité, insertion et égalité des chances";"P304";"Lutte contre la pauvreté : revenu de solidarité active et expérimentations sociales";"10393";"P304.1";"Améliorer l'accès à l'emploi et l'autonomie financière des bénéficiaires du RSA";"11930";"P304.1.2";"Part des foyers bénéficiaires du RSA en emploi dont les revenus sont supérieurs à 150% du montant forfaitaire";"Citoyen";"";"";"16081";"Part des foyers bénéficiaires du RSA en emploi dont les revenus sont supérieurs à 150% du montant forfaitaire";"";"";"SSI Documenté";"%";"4,5";"4,4";"4,9";"4,9";"4,8";"2015";"5,9";"MIN56";"Affaires sociales et santé"
"Budget général";"Solidarité, insertion et égalité des chances";"P304";"Lutte contre la pauvreté : revenu de solidarité active et expérimentations sociales";"10393";"P304.1";"Améliorer l'accès à l'emploi et l'autonomie financière des bénéficiaires du RSA";"11931";"P304.1.3";"Taux de sortie du RSA pour dépassement de ressources";"Citoyen";"";"";"16087";"Taux de sortie du RSA pour dépassement de ressources";"";"";"SSI Documenté";"%";"4,1";"3,9";"4,3";"4,3";"3,5";"2015";"5";"MIN56";"Affaires sociales et santé"
"Budget général";"Solidarité, insertion et égalité des chances";"P304";"Lutte contre la pauvreté : revenu de solidarité active et expérimentations sociales";"11619";"P304.2";"Développer l'accompagnement vers l'emploi des bénéficiaires du RSA";"13185";"P304.2.1";"Part des bénéficiaires du RSA sans activité inscrits au Pôle Emploi";"Citoyen";"";"";"21207";"Part des bénéficiaires du RSA sans activité inscrits au Pôle Emploi";"(nouveau)";"";"SSI Documenté";"%";"28";"30";"36";"33";"32";"2015";"40";"MIN56";"Affaires sociales et santé"
"Budget général";"Solidarité, insertion et égalité des chances";"P106";"Actions en faveur des familles vulnérables";"2251";"P106.1";"Mettre en oeuvre une stratégie nationale d'adoption notamment en sécurisant les procédures d'adoption à l'étranger";"2250";"P106.1.1";"Proportion d'adoptions internationales réalisées par l'intermédiaire de l'Agence française de l'adoption";"Citoyen";"";"";"8355";"Proportion d'adoptions internationales réalisées par l'intermédiaire de l'Agence française de l'adoption";"";"";"SSI Documenté";"%";"20,5";"19,37";"22,5";"22.5";"19";"2015";"30";"MIN56";"Affaires sociales et santé"
"Budget général";"Solidarité, insertion et égalité des chances";"P106";"Actions en faveur des familles vulnérables";"2255";"P106.2";"Lutter contre les situations de maltraitance des personnes vulnérables";"2253";"P106.2.1";"Taux d'appels traités par le dispositif d'accueil téléphonique, de suivi et de traitement des situations de maltraitance envers les enfants (SNATED) et suites données par les Conseils généraux";"Usager";"";"";"16040";"Taux d'appels décrochés par le SNATED (pour 100 appels reçus)";"";"";"SSI Documenté";"%";"57,4";"57";"60";"60";"59,6";"2015";"62";"MIN56";"Affaires sociales et santé"
"Budget général";"Solidarité, insertion et égalité des chances";"P106";"Actions en faveur des familles vulnérables";"2255";"P106.2";"Lutter contre les situations de maltraitance des personnes vulnérables";"2253";"P106.2.1";"Taux d'appels traités par le dispositif d'accueil téléphonique, de suivi et de traitement des situations de maltraitance envers les enfants (SNATED) et suites données par les Conseils généraux";"Usager";"";"";"16041";"Taux d'appels traités par un écoutant du SNATED (pour 100 appels décrochés par le pré-accueil)";"";"";"SSI Documenté";"%";"5,6";"5,6";"5,6";"6";"6,7";"2015";"6";"MIN56";"Affaires sociales et santé"
"Budget général";"Solidarité, insertion et égalité des chances";"P106";"Actions en faveur des familles vulnérables";"2255";"P106.2";"Lutter contre les situations de maltraitance des personnes vulnérables";"2253";"P106.2.1";"Taux d'appels traités par le dispositif d'accueil téléphonique, de suivi et de traitement des situations de maltraitance envers les enfants (SNATED) et suites données par les Conseils généraux";"Usager";"";"";"16042";"Taux d'appels transmis aux conseils généraux (pour 100 appels traités)";"";"";"SSI Documenté";"%";"35,8";"37,5";"35";"35";"38,8";"2015";"35,5";"MIN56";"Affaires sociales et santé"
"Budget général";"Solidarité, insertion et égalité des chances";"P106";"Actions en faveur des familles vulnérables";"2255";"P106.2";"Lutter contre les situations de maltraitance des personnes vulnérables";"2253";"P106.2.1";"Taux d'appels traités par le dispositif d'accueil téléphonique, de suivi et de traitement des situations de maltraitance envers les enfants (SNATED) et suites données par les Conseils généraux";"Usager";"";"";"16043";"Taux d'appels transmis aux conseils généraux ayant donné lieu à une décision de protection de l'enfance (pour 100 appels transmis)";"";"";"SSI Documenté";"%";"82";"82";"80";"80";"ND";"2015";"80";"MIN56";"Affaires sociales et santé"
"Budget général";"Solidarité, insertion et égalité des chances";"P106";"Actions en faveur des familles vulnérables";"2258";"P106.3";"Garantir aux adultes vulnérables une protection juridique adaptée à leurs besoins";"2256";"P106.3.1";"Taux de sortie des mesures de protection judiciaire";"Citoyen";"";"";"6176";"Taux de sortie des mesures de protection judiciaire par rapport au stock au 1er janvier de l'année de référence";"";"";"SSI Documenté";"%";"10,71";"10,66";"13";"10,3";"9,53";"2015";"14";"MIN56";"Affaires sociales et santé"
"Budget général";"Solidarité, insertion et égalité des chances";"P106";"Actions en faveur des familles vulnérables";"2258";"P106.3";"Garantir aux adultes vulnérables une protection juridique adaptée à leurs besoins";"2256";"P106.3.1";"Taux de sortie des mesures de protection judiciaire";"Citoyen";"";"";"6178";"Taux relatif au nombre de sorties par rapport au nombre d'entrées";"";"";"SSI Documenté";"%";"76";"76,24";"88,7";"77";"73,91";"2015";"89";"MIN56";"Affaires sociales et santé"
"Budget général";"Solidarité, insertion et égalité des chances";"P106";"Actions en faveur des familles vulnérables";"2258";"P106.3";"Garantir aux adultes vulnérables une protection juridique adaptée à leurs besoins";"11924";"P106.3.2";"Coût moyen par département des mesures de protection exercées par les services tutélaires";"Contribuable";"Stratégique mission";"";"16047";"Coût moyen national du point-service";"";"";"SSI Documenté";"€";"14,12";"14,14";"14,25";"14,07";"14,16";"2015";"14,46";"MIN56";"Affaires sociales et santé"
"Budget général";"Solidarité, insertion et égalité des chances";"P106";"Actions en faveur des familles vulnérables";"2258";"P106.3";"Garantir aux adultes vulnérables une protection juridique adaptée à leurs besoins";"11924";"P106.3.2";"Coût moyen par département des mesures de protection exercées par les services tutélaires";"Contribuable";"Stratégique mission";"";"17499";"Part des départements dont le coût départemental du point est inférieur de 20% à la moyenne nationale";"";"";"SSI Documenté";"%";"0";"1";"0";"SO";"1";"2015";"0";"MIN56";"Affaires sociales et santé"
"Budget général";"Solidarité, insertion et égalité des chances";"P106";"Actions en faveur des familles vulnérables";"2258";"P106.3";"Garantir aux adultes vulnérables une protection juridique adaptée à leurs besoins";"11924";"P106.3.2";"Coût moyen par département des mesures de protection exercées par les services tutélaires";"Contribuable";"Stratégique mission";"";"17500";"Part des départements dont le coût départemental du point est supérieur de 20% à la moyenne nationale";"";"";"SSI Documenté";"%";"4";"2";"3";"SO";"2";"2015";"0";"MIN56";"Affaires sociales et santé"
"Budget général";"Solidarité, insertion et égalité des chances";"P106";"Actions en faveur des familles vulnérables";"2258";"P106.3";"Garantir aux adultes vulnérables une protection juridique adaptée à leurs besoins";"11924";"P106.3.2";"Coût moyen par département des mesures de protection exercées par les services tutélaires";"Contribuable";"Stratégique mission";"";"17501";"Part des services mandataires dont la valeur du point service est inférieure de 20% à la moyenne nationale";"";"";"SSI Documenté";"%";"5,21";"5,15";"2,5";"SO";"5,76";"2015";"1";"MIN56";"Affaires sociales et santé"
"Budget général";"Solidarité, insertion et égalité des chances";"P106";"Actions en faveur des familles vulnérables";"2258";"P106.3";"Garantir aux adultes vulnérables une protection juridique adaptée à leurs besoins";"11924";"P106.3.2";"Coût moyen par département des mesures de protection exercées par les services tutélaires";"Contribuable";"Stratégique mission";"";"17502";"Part des services mandataires dont la valeur du point service est supérieure de 20% à la moyenne nationale";"";"";"SSI Documenté";"%";"9,12";"7,58";"3,5";"SO";"4,55";"2015";"1";"MIN56";"Affaires sociales et santé"
"Budget général";"Solidarité, insertion et égalité des chances";"P157";"Handicap et dépendance";"2259";"P157.1";"Accroître l'effectivité et la qualité des décisions prises au sein des MDPH";"2259";"P157.1.1";"Qualité des processus de décision des maisons départementales des personnes handicapées (MDPH)";"Usager";"Stratégique mission";"";"12414";"Délai moyen de traitement des dossiers relatifs aux enfants";"";"";"SSI Documenté";"mois";"3,1";"3,1";"2";"2";"N.D.";"2015";"2";"MIN56";"Affaires sociales et santé"
"Budget général";"Solidarité, insertion et égalité des chances";"P157";"Handicap et dépendance";"2259";"P157.1";"Accroître l'effectivité et la qualité des décisions prises au sein des MDPH";"2259";"P157.1.1";"Qualité des processus de décision des maisons départementales des personnes handicapées (MDPH)";"Usager";"Stratégique mission";"";"12415";"Délai moyen de traitement des dossiers relatifs aux adultes";"";"";"SSI Documenté";"mois";"4,8";"4,4";"3,6";"3,6";"N.D.";"2015";"3";"MIN56";"Affaires sociales et santé"
"Budget général";"Solidarité, insertion et égalité des chances";"P157";"Handicap et dépendance";"2259";"P157.1";"Accroître l'effectivité et la qualité des décisions prises au sein des MDPH";"12629";"P157.1.2";"Qualité des décisions de la commission des droits et de l'autonomie (CDAPH) des maisons départementales des personnes handicapées (MDPH)";"Usager";"";"";"19794";"Taux d'accord sur décision de renouvellement d'AAH - art. L.821.1";"";"";"SSI NON Documenté";"%";"ND";"97";"";"N.D.";"90";"2015";"";"MIN56";"Affaires sociales et santé"
"Budget général";"Solidarité, insertion et égalité des chances";"P157";"Handicap et dépendance";"2259";"P157.1";"Accroître l'effectivité et la qualité des décisions prises au sein des MDPH";"12629";"P157.1.2";"Qualité des décisions de la commission des droits et de l'autonomie (CDAPH) des maisons départementales des personnes handicapées (MDPH)";"Usager";"";"";"19795";"Taux d'accord sur décision de renouvellement d'AAH - art. L.821.2";"";"";"SSI NON Documenté";"%";"N.D.";"91";"";"N.D.";"90";"2015";"";"MIN56";"Affaires sociales et santé"
"Budget général";"Solidarité, insertion et égalité des chances";"P157";"Handicap et dépendance";"2259";"P157.1";"Accroître l'effectivité et la qualité des décisions prises au sein des MDPH";"12629";"P157.1.2";"Qualité des décisions de la commission des droits et de l'autonomie (CDAPH) des maisons départementales des personnes handicapées (MDPH)";"Usager";"";"";"16056";"Taux de réformation par les tribunaux des décisions en matière d'attribution d'AAH ayant fait l'objet d'un recours";"";"";"SSI Documenté";"%";"31";"27";"23";"23";"24";"2015";"20";"MIN56";"Affaires sociales et santé"
"Budget général";"Solidarité, insertion et égalité des chances";"P157";"Handicap et dépendance";"2259";"P157.1";"Accroître l'effectivité et la qualité des décisions prises au sein des MDPH";"12629";"P157.1.2";"Qualité des décisions de la commission des droits et de l'autonomie (CDAPH) des maisons départementales des personnes handicapées (MDPH)";"Usager";"";"";"19950";"Écart type des taux départementaux des premiers accords d'allocation d'adulte handicapé (AAH) pour mille habitants de 20 à 59 ans";"";"";"SSI Documenté";"";"2,4";"1,6";"1,7";"1,7";"1,4";"2015";"0,7";"MIN56";"Affaires sociales et santé"
"Budget général";"Solidarité, insertion et égalité des chances";"P157";"Handicap et dépendance";"2259";"P157.1";"Accroître l'effectivité et la qualité des décisions prises au sein des MDPH";"12629";"P157.1.2";"Qualité des décisions de la commission des droits et de l'autonomie (CDAPH) des maisons départementales des personnes handicapées (MDPH)";"Usager";"";"";"20924";"Ecart type des taux départementaux des accords sur décision de renouvellement d'allocation d'adulte handicapé (AAH) pour mille habitants de 20 à 59 ans";"(nouveau)";"";"SSI NON Documenté";"";"N.D.";"N.D.";"";"N.D.";"2,6";"2015";"";"MIN56";"Affaires sociales et santé"
"Budget général";"Solidarité, insertion et égalité des chances";"P157";"Handicap et dépendance";"11368";"P157.2";"Développer l'insertion professionnelle des travailleurs handicapés - usagers des ESAT";"12628";"P157.2.1";"Part des travailleurs handicapés (en ESAT) concernés par une formation ou par une mise en emploi en milieu ordinaire";"Usager";"";"";"19791";"Part des travailleurs handicapés (en ESAT) concernés par une formation dans le cadre des OPCA conventionnés";"";"";"SSI Documenté";"%";"21,45";"21";"23";"23";"20,31";"2015";"24";"MIN56";"Affaires sociales et santé"
"Budget général";"Solidarité, insertion et égalité des chances";"P157";"Handicap et dépendance";"11368";"P157.2";"Développer l'insertion professionnelle des travailleurs handicapés - usagers des ESAT";"12628";"P157.2.1";"Part des travailleurs handicapés (en ESAT) concernés par une formation ou par une mise en emploi en milieu ordinaire";"Usager";"";"";"19792";"Part des travailleurs handicapés (en ESAT) concernés par une mise en emploi en milieu ordinaire de travail";"";"";"SSI Documenté";"%";"10";"8,4";"13";"13";"8,4";"2015";"14";"MIN56";"Affaires sociales et santé"
"Budget général";"Solidarité, insertion et égalité des chances";"P157";"Handicap et dépendance";"2263";"P157.3";"Accompagner le retour vers l'emploi pour développer la part du revenu du travail dans les ressources des allocataires de l'allocation adultes handicapés (AAH)";"2262";"P157.3.1";"Part des allocataires de l'AAH percevant une rémunération d'activité";"Citoyen";"";"";"16021";"Part des personnes sollicitant l'AAH bénéficiant d'une décision positive de RQTH";"";"";"SSI Documenté";"%";"43,2";"43";"55,5";"48";"42";"2015";"71,4";"MIN56";"Affaires sociales et santé"
"Budget général";"Solidarité, insertion et égalité des chances";"P157";"Handicap et dépendance";"2263";"P157.3";"Accompagner le retour vers l'emploi pour développer la part du revenu du travail dans les ressources des allocataires de l'allocation adultes handicapés (AAH)";"2262";"P157.3.1";"Part des allocataires de l'AAH percevant une rémunération d'activité";"Citoyen";"";"";"16022";"Part des allocataires de l'AAH percevant une rémunération d'activité en milieu protégé";"";"";"SSI Documenté";"%";"12,5";"12";"12,2";"11,8";"12";"2015";"11,6";"MIN56";"Affaires sociales et santé"
"Budget général";"Solidarité, insertion et égalité des chances";"P157";"Handicap et dépendance";"2263";"P157.3";"Accompagner le retour vers l'emploi pour développer la part du revenu du travail dans les ressources des allocataires de l'allocation adultes handicapés (AAH)";"2262";"P157.3.1";"Part des allocataires de l'AAH percevant une rémunération d'activité";"Citoyen";"";"";"16023";"Part des allocataires de l'AAH percevant une rémunération d'activité en milieu ordinaire";"";"";"SSI Documenté";"%";"8";"10,8";"9,1";"10,8";"10,8";"2015";"9,7";"MIN56";"Affaires sociales et santé"
"Budget général";"Solidarité, insertion et égalité des chances";"P157";"Handicap et dépendance";"2263";"P157.3";"Accompagner le retour vers l'emploi pour développer la part du revenu du travail dans les ressources des allocataires de l'allocation adultes handicapés (AAH)";"2262";"P157.3.1";"Part des allocataires de l'AAH percevant une rémunération d'activité";"Citoyen";"";"";"16238";"Part d'allocataires sortant du dispositif d'AAH vers l'emploi ordinaire";"";"";"SSI NON Documenté";"‰";"N.D.";"N.D.";"";"N.D.";"N.D.";"2015";"";"MIN56";"Affaires sociales et santé"
"Budget général";"Solidarité, insertion et égalité des chances";"P157";"Handicap et dépendance";"2268";"P157.4";"Lutter contre les situations de maltraitance des personnes vulnérables";"2268";"P157.4.1";"Taux d'appels téléphoniques traités par le dispositif d'accueil téléphonique, de suivi et de traitement des situations de maltraitance envers les personnes âgées et les adultes handicapés";"Usager";"";"";"8365";"Taux d'appels téléphoniques traités par le dispositif d'accueil téléphonique, de suivi et de traitement des situations de maltraitance envers les personnes âgées et les personnes adultes handicapées";"";"";"SSI Documenté";"%";"83";"80";"80";"80";"82,8";"2015";"80";"MIN56";"Affaires sociales et santé"
"Budget général";"Solidarité, insertion et égalité des chances";"P137";"Égalité entre les femmes et les hommes";"2676";"P137.1";"Contribuer au développement de l'égalité professionnelle par l'orientation, la diversification des emplois et la négociation collective";"4477";"P137.1.1";"Proportion de dispositifs pour l'égalité hommes - femmes mis en place dans le monde de l'entreprise";"Usager";"";"";"6328";"Proportion d'accords de branche";"";"";"SSI Documenté";"%";"13,45";"15";"9";"10";"12,4";"2015";"10";"MIN12";"Services du Premier ministre"
"Budget général";"Solidarité, insertion et égalité des chances";"P137";"Égalité entre les femmes et les hommes";"2676";"P137.1";"Contribuer au développement de l'égalité professionnelle par l'orientation, la diversification des emplois et la négociation collective";"4477";"P137.1.1";"Proportion de dispositifs pour l'égalité hommes - femmes mis en place dans le monde de l'entreprise";"Usager";"";"";"6329";"Proportion d'accords d'entreprise";"";"";"SSI Documenté";"%";"10,8";"17,2";"8";"10";"9,7";"2015";"9";"MIN12";"Services du Premier ministre"
"Budget général";"Solidarité, insertion et égalité des chances";"P137";"Égalité entre les femmes et les hommes";"2676";"P137.1";"Contribuer au développement de l'égalité professionnelle par l'orientation, la diversification des emplois et la négociation collective";"4477";"P137.1.1";"Proportion de dispositifs pour l'égalité hommes - femmes mis en place dans le monde de l'entreprise";"Usager";"";"";"16098";"Taux d'évolution du nombre de bénéficiaires des contrats pour la mixité des emplois et l'égalité professionnelle entre les femmes et les hommes";"";"(libellé modifié)";"SSI Documenté";"%";"SO";"SO";"SO";"SO";"SO";"2015";"SO";"MIN12";"Services du Premier ministre"
"Budget général";"Solidarité, insertion et égalité des chances";"P137";"Égalité entre les femmes et les hommes";"2680";"P137.2";"Améliorer la qualité de service des permanences téléphoniques nationales d'aide aux personnes victimes de violence";"2859";"P137.2.1";"Taux d'appels traités par les permanences téléphoniques nationales";"Usager";"";"";"3856";"FNSF (Fédération nationale solidarité femmes)";"";"";"SSI Documenté";"%";"59,67";"56,05";"58";"54";"51,91";"2015";"60";"MIN12";"Services du Premier ministre"
"Budget général";"Solidarité, insertion et égalité des chances";"P137";"Égalité entre les femmes et les hommes";"2680";"P137.2";"Améliorer la qualité de service des permanences téléphoniques nationales d'aide aux personnes victimes de violence";"2859";"P137.2.1";"Taux d'appels traités par les permanences téléphoniques nationales";"Usager";"";"";"3857";"CFCV (Collectif féministe contre le viol)";"";"";"SSI Documenté";"%";"60,82";"63";"62";"62";"76,6";"2015";"65";"MIN12";"Services du Premier ministre"
"Budget général";"Solidarité, insertion et égalité des chances";"P124";"Conduite et soutien des politiques sanitaires, sociales, du sport, de la jeunesse et de la vie associative";"10895";"P124.1";"Faire de la Gestion des Ressources Humaines (GRH) un levier de performance";"11891";"P124.1.1";"Ratio d'efficience de la gestion des ressources humaines";"Contribuable";"";"X";"16001";"Ratio d'efficience de la gestion des ressources humaines";"";"";"SSI Documenté";"%";"2,64";"2,93";"<=2,64";"<=2,64";"2,89";"2015";"<=2,64";"MIN56";"Affaires sociales et santé"
"Budget général";"Solidarité, insertion et égalité des chances";"P124";"Conduite et soutien des politiques sanitaires, sociales, du sport, de la jeunesse et de la vie associative";"10895";"P124.1";"Faire de la Gestion des Ressources Humaines (GRH) un levier de performance";"11891";"P124.1.1";"Ratio d'efficience de la gestion des ressources humaines";"Contribuable";"";"X";"20925";"Effectifs gérés";"(nouveau)";"";"SSI Documenté";"nombre";"11239";"9877";"n.d.";"n.d.";"10144";"2015";"n.d.";"MIN56";"Affaires sociales et santé"
"Budget général";"Solidarité, insertion et égalité des chances";"P124";"Conduite et soutien des politiques sanitaires, sociales, du sport, de la jeunesse et de la vie associative";"10895";"P124.1";"Faire de la Gestion des Ressources Humaines (GRH) un levier de performance";"11983";"P124.1.2";"Part des bénéficiaires de l'obligation d'emploi prévue par la loi n°87-517 du 10 juillet 1987";"Citoyen";"";"X";"16358";"Part des bénéficiaires de l'obligation d'emploi prévue par la loi n°87-517 du 10 juillet 1987";"";"";"SSI Documenté";"%";"5,22";"6,12";"6";"6";"n.d.";"2015";"6";"MIN56";"Affaires sociales et santé"
"Budget général";"Solidarité, insertion et égalité des chances";"P124";"Conduite et soutien des politiques sanitaires, sociales, du sport, de la jeunesse et de la vie associative";"10898";"P124.2";"Accroître l'efficacité de gestion des fonctions d'appui";"11894";"P124.2.1";"Ratio d'efficience bureautique";"Contribuable";"";"X";"16003";"En administration centrale";"";"";"SSI Documenté";"€/poste";"1065";"1004";"1150";"1150";"876";"2015";"1045";"MIN56";"Affaires sociales et santé"
